"Results: (3,441)",<<  1  >>
A    B    C    D    E    F    G    H    I    J    K    L    M    N    O    P    Q    R    S    T    U    V    W    X    Y    Z
Pos,Box Art,Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update
152,Boxart Missing,Despicable Me: The Game - Minion Mayhem,DS,D3 Publisher,WayForward Technologies,N/A,N/A,N/A,N/A,0.45m,0.37m,0.05m,N/A,0.03m,06th Jul 10,N/A
153,Boxart Missing,The New York Times Crosswords,DS,Majesco,BudCat Creations,N/A,N/A,N/A,N/A,0.45m,0.42m,0.00m,N/A,0.03m,29th May 07,N/A
154,Boxart Missing,Boom Blox    Read the review,Wii,Electronic Arts,EA Los Angeles,8.5,8.6,8.9,0.45m,N/A,N/A,N/A,N/A,N/A,06th May 08,N/A
155,Boxart Missing,Pokémon Puzzle League,N64,Nintendo,Nintendo Software Technology Corporation,N/A,N/A,N/A,N/A,0.45m,0.36m,0.08m,N/A,0.01m,01st Sep 00,N/A
156,Boxart Missing,Ms. Pac-Man Maze Madness,PS,Namco,Namco,N/A,N/A,N/A,N/A,0.44m,0.25m,0.17m,N/A,0.03m,08th Sep 00,N/A
157,Boxart Missing,Super Bomberman 4,SNES,Hudson Soft,Produce!,N/A,N/A,N/A,N/A,0.44m,N/A,N/A,0.44m,0.00m,26th Apr 96,N/A
158,Boxart Missing,Bomberman II,NES,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.44m,0.16m,0.03m,0.15m,0.10m,01st Jan 92,N/A
159,Boxart Missing,Tetris Axis    Read the review,3DS,Nintendo,Hudson Soft,7.5,7.8,N/A,N/A,0.44m,0.20m,0.14m,0.06m,0.03m,02nd Oct 11,N/A
160,Boxart Missing,Super Breakout,2600,Atari,Atari,N/A,N/A,N/A,N/A,0.44m,0.41m,0.03m,N/A,0.00m,01st Jan 78,N/A
161,Boxart Missing,Master of Illusion,DS,Nintendo,Tenyo,N/A,N/A,N/A,N/A,0.43m,0.16m,0.00m,0.26m,0.01m,26th Nov 07,N/A
162,Boxart Missing,TouchMaster 3,DS,Warner Bros. Interactive,Midway Studios San Diego,N/A,N/A,N/A,N/A,0.43m,0.29m,0.11m,N/A,0.04m,23rd Oct 09,N/A
163,Boxart Missing,Dr. Mario 64,N64,Nintendo,Newcom,N/A,6.0,N/A,N/A,0.42m,0.34m,0.07m,N/A,0.00m,08th Apr 01,N/A
164,Boxart Missing,Dig Dug,NES,Namco,Namco,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,04th Jun 85,N/A
165,Boxart Missing,Katamari Forever,PS3,Namco Bandai,Bandai Namco Games,N/A,7.3,N/A,N/A,0.41m,0.26m,0.05m,0.06m,0.04m,22nd Sep 09,N/A
166,Boxart Missing,Mario no Super Picross,SNES,Nintendo,Jupiter Multimedia,N/A,N/A,7.5,N/A,0.41m,N/A,N/A,0.41m,0.00m,14th Sep 95,N/A
167,Boxart Missing,Diner Dash: Sizzle & Serve,DS,Eidos Interactive,GameLab / PlayFirst,N/A,N/A,N/A,N/A,0.38m,0.33m,0.02m,N/A,0.03m,23rd May 07,N/A
168,Boxart Missing,Scribblenauts: Unlimited    Read the review,WiiU,Warner Bros. Interactive Entertainment,5TH Cell,7.3,7.0,N/A,N/A,0.38m,0.25m,0.10m,N/A,0.04m,18th Nov 12,02nd Jan 18
169,Boxart Missing,Cogs,PC,Lazy 8 Studios,Lazy 8 Studios,N/A,7.5,N/A,0.38m,N/A,N/A,N/A,N/A,N/A,14th Apr 09,N/A
170,Boxart Missing,Hangman,2600,Atari,Atari,N/A,N/A,N/A,N/A,0.38m,0.35m,0.02m,N/A,0.00m,01st Jan 78,N/A
171,Boxart Missing,Kotoba no Puzzle: Mojipittan DS,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.37m,N/A,N/A,0.37m,N/A,15th Mar 07,N/A
172,Boxart Missing,Tetrisphere,N64,Nintendo,H2O Interactive,N/A,N/A,N/A,N/A,0.36m,0.29m,0.06m,N/A,0.00m,11th Aug 97,N/A
173,Boxart Missing,Picross 2,GB,Nintendo,Jupiter Multimedia,N/A,N/A,N/A,N/A,0.35m,N/A,N/A,0.35m,0.00m,19th Oct 96,N/A
174,Boxart Missing,Toki Tori,PC,Two Tribes,Two Tribes,N/A,N/A,N/A,0.35m,N/A,N/A,N/A,N/A,N/A,29th Jan 10,N/A
175,Boxart Missing,Kurushi Final: Mental Blocks,PS,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,0.34m,N/A,N/A,0.32m,0.02m,01st Aug 99,N/A
176,Boxart Missing,Angry Birds: Star Wars,3DS,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.34m,0.15m,0.16m,N/A,0.03m,29th Oct 13,20th Jan 18
177,Boxart Missing,Super Bust-A-Move,PS2,Acclaim Entertainment,Taito Corporation,N/A,N/A,N/A,N/A,0.34m,0.17m,0.13m,N/A,0.04m,26th Nov 00,N/A
178,Boxart Missing,Puzzle Quest: Challenge of the Warlords,DS,D3 Publisher,1st Playable Productions,N/A,N/A,N/A,N/A,0.34m,0.28m,0.01m,0.03m,0.02m,20th Mar 07,N/A
179,Boxart Missing,Bejeweled 3,DS,PopCap Games,PopCap Games,N/A,N/A,N/A,N/A,0.34m,0.29m,0.02m,N/A,0.03m,15th Nov 11,N/A
180,Boxart Missing,Pony Island,PC,Unknown,Daniel Mullins Games,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
181,Boxart Missing,Bomberman World,PS,Atlus,Hudson Soft,N/A,6.5,N/A,N/A,0.33m,0.06m,0.04m,0.22m,0.02m,22nd Sep 98,N/A
182,Boxart Missing,BookWorm,DS,PopCap Games,PopCap Games,N/A,N/A,N/A,N/A,0.33m,0.30m,0.01m,N/A,0.02m,08th Dec 09,N/A
183,Boxart Missing,Planet Puzzle League,DS,Nintendo,Intelligent Systems,N/A,8.6,N/A,N/A,0.33m,0.14m,0.01m,0.16m,0.01m,04th Jun 07,N/A
184,Boxart Missing,The Room,PC,Fireproof Games,Fireproof Games,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,28th Jul 14,N/A
185,Boxart Missing,Dr. Mario / Puzzle League,GBA,Nintendo,Intelligent Systems,N/A,7.5,N/A,N/A,0.33m,0.12m,0.04m,0.16m,0.01m,28th Nov 05,N/A
186,Boxart Missing,Bust-A-Move '99,PS,Acclaim Entertainment,Taito Corporation,N/A,7.7,N/A,N/A,0.32m,0.18m,0.12m,N/A,0.02m,28th Feb 99,N/A
187,Boxart Missing,Kurushi Final: Mental Blocks,PS,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,0.32m,N/A,N/A,0.32m,N/A,01st Aug 99,N/A
188,Boxart Missing,Beautiful Katamari,X360,Namco Bandai,Now Production,N/A,7.3,N/A,N/A,0.32m,0.14m,0.02m,0.15m,0.02m,16th Oct 07,N/A
189,Boxart Missing,Kirby's Block Ball,GB,Nintendo,HAL Laboratory,N/A,N/A,N/A,N/A,0.32m,N/A,N/A,0.32m,N/A,01st May 96,N/A
190,Boxart Missing,Tetris 2 + Bombliss,NES,BPS,ChunSoft,N/A,N/A,N/A,N/A,0.32m,N/A,N/A,0.32m,N/A,13th Dec 91,N/A
191,Boxart Missing,Puzzle & Dragons X: God Chapter / Dragon Chapter,3DS,GungHo Online Entertainment,GungHo Online Entertainment,N/A,N/A,N/A,N/A,0.32m,N/A,N/A,0.32m,N/A,28th Jul 16,17th Jul 18
192,Boxart Missing,Bust-A-Move Universe,3DS,Square Enix,Arika,N/A,5.6,N/A,N/A,0.31m,0.08m,0.15m,0.06m,0.02m,27th Mar 11,N/A
193,Boxart Missing,Catherine,X360,Atlus,Atlus,N/A,7.9,N/A,N/A,0.31m,0.20m,0.06m,0.03m,0.02m,26th Jul 11,12th Sep 18
194,Boxart Missing,7 Wonders II,DS,Mumbo Jumbo,MumboJumbo,N/A,N/A,N/A,N/A,0.31m,0.13m,0.15m,N/A,0.03m,28th Jul 10,N/A
195,Boxart Missing,Foto Frenzy: Spot The Diffrence,DS,Storm City Games,Storm City Games,N/A,N/A,N/A,N/A,0.31m,0.29m,N/A,N/A,0.02m,17th Nov 09,N/A
196,Boxart Missing,Math Play,DS,Natsume,Denyu-Sha,N/A,N/A,N/A,N/A,0.31m,0.28m,0.00m,N/A,0.02m,24th Sep 07,N/A
197,Boxart Missing,Spin Jam,PS,Empire Interactive,H2O Entertainment,N/A,N/A,N/A,N/A,0.31m,0.17m,0.12m,N/A,0.02m,24th Sep 00,N/A
198,Boxart Missing,KuruKuru Kururin,GBA,Nintendo,Eighting/Raizing,N/A,7.2,N/A,N/A,0.31m,N/A,N/A,0.30m,0.01m,22nd Jun 01,N/A
199,Boxart Missing,Lumines ll,PSP,Buena Vista,Q Entertainment,N/A,8.0,N/A,N/A,0.30m,0.12m,0.12m,N/A,0.07m,06th Nov 06,N/A
200,Boxart Missing,Super Bomberman 5,SNES,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.30m,N/A,N/A,0.30m,0.00m,28th Feb 97,N/A
201,Boxart Missing,LYNE,PC,Unknown,Thomas Bowker,N/A,N/A,N/A,0.30m,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 19
202,Boxart Missing,Angry Birds: Star Wars,PS3,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.30m,0.10m,0.15m,N/A,0.05m,29th Oct 13,16th Mar 18
203,Boxart Missing,I Spy: Spooky Mansion,Wii,Storm City Games,Storm City Games,N/A,N/A,N/A,N/A,0.30m,0.27m,N/A,N/A,0.02m,19th Oct 10,N/A
204,Boxart Missing,Bejeweled 3,PC,PopCap Games,PopCap Games,N/A,8.1,N/A,0.30m,N/A,N/A,N/A,N/A,N/A,07th Dec 10,N/A
205,Boxart Missing,Talon Man Remastered,Amig,Out of crumpét's:,OutOfTime,N/A,N/A,9.0,0.29m,N/A,N/A,N/A,N/A,N/A,01st Jan 18,12th Dec 18
206,Boxart Missing,TouchMaster: Connect,DS,Warner Bros. Interactive,DoubleTap Games,N/A,N/A,N/A,N/A,0.29m,0.10m,0.16m,N/A,0.03m,07th Dec 10,N/A
207,Boxart Missing,The New Tetris,N64,Nintendo,H2O Interactive,N/A,N/A,N/A,N/A,0.29m,0.22m,0.05m,0.02m,0.00m,31st Jul 99,N/A
208,Boxart Missing,Mah Jong Quest: Expeditions,DS,Activision,Game Brains,N/A,N/A,N/A,N/A,0.29m,0.02m,0.26m,N/A,0.01m,16th Oct 07,N/A
209,Boxart Missing,Puzzle Quest: Challenge of the Warlords,Wii,D3 Publisher,Vicious Cycle,N/A,N/A,N/A,N/A,0.29m,0.26m,0.00m,N/A,0.02m,30th Nov 07,N/A
210,Boxart Missing,Feel the Magic XY/XX,DS,Sega,Sonic Team,N/A,7.7,N/A,N/A,0.29m,0.17m,0.00m,0.10m,0.02m,16th Nov 04,N/A
211,Boxart Missing,Neopets Puzzle Adventure,DS,Capcom,Infinite Interactive,N/A,N/A,N/A,N/A,0.29m,0.26m,0.00m,N/A,0.02m,25th Nov 08,N/A
212,Boxart Missing,Jewel Quest Mysteries: Curse of the Emerald Tear,DS,Avanquest,TBD,N/A,N/A,N/A,N/A,0.28m,N/A,0.25m,N/A,0.04m,23rd Apr 10,N/A
213,Boxart Missing,Carol Vorderman's Sudoku,PS2,Eidos Interactive,Empire Interactive,N/A,7.4,N/A,N/A,0.28m,N/A,0.23m,N/A,0.05m,06th Mar 07,N/A
214,Boxart Missing,Cake Mania 2: Jill's Next Adventure!,DS,Majesco,Digital Embryo,N/A,N/A,N/A,N/A,0.28m,0.26m,0.00m,N/A,0.02m,24th Jun 08,N/A
215,Boxart Missing,Angry Birds: Star Wars,X360,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.28m,0.16m,0.10m,N/A,0.02m,29th Oct 13,16th Mar 18
216,Boxart Missing,Puyo Puyo! 15th Anniversary,DS,Sega,Sega,N/A,N/A,N/A,N/A,0.28m,N/A,N/A,0.28m,N/A,14th Dec 06,N/A
217,Boxart Missing,M&M's Blast!,GBA,Majesco,Pipe Dream Interactive,N/A,N/A,N/A,N/A,0.27m,0.20m,0.07m,N/A,0.00m,01st Dec 01,N/A
218,Boxart Missing,Angry Birds: Star Wars,Wii,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.27m,0.15m,0.10m,N/A,0.02m,29th Oct 13,16th Mar 18
219,Boxart Missing,Pac-Pix,DS,Namco,Namco,N/A,6.8,N/A,N/A,0.27m,0.16m,0.00m,0.10m,0.01m,26th Apr 05,N/A
220,Boxart Missing,Ratatouille: Food Frenzy,DS,THQ,Helixe,N/A,N/A,N/A,N/A,0.27m,0.25m,0.00m,N/A,0.02m,29th Oct 07,N/A
221,Boxart Missing,Super Nazo Puyo: Ruruu no Ruu,SNES,Banpresto,Compile,N/A,N/A,N/A,N/A,0.27m,N/A,N/A,0.27m,0.00m,26th May 95,N/A
222,Boxart Missing,Super Collapse! 3,DS,Mumbo Jumbo,Mac Play,N/A,N/A,N/A,N/A,0.27m,0.25m,N/A,N/A,0.02m,30th Oct 07,N/A
223,Boxart Missing,Are You Smarter than a 5th Grader? Game Time,Wii,THQ,THQ,N/A,N/A,N/A,N/A,0.27m,0.25m,N/A,N/A,0.02m,26th Oct 09,N/A
224,Boxart Missing,Angry Birds Trilogy,X360,Activision,Rovio Mobile,N/A,N/A,N/A,N/A,0.26m,0.18m,0.05m,N/A,0.03m,25th Sep 12,12th Jul 18
225,Boxart Missing,TouchMaster 3(Others sales),DS,Warner Bros. Interactive,Midway,N/A,N/A,N/A,N/A,0.26m,N/A,0.24m,N/A,0.02m,23rd Oct 09,N/A
226,Boxart Missing,Polarium,DS,Nintendo,Mitchell,N/A,7.6,N/A,N/A,0.26m,0.13m,0.01m,0.11m,0.01m,18th Apr 05,N/A
227,Boxart Missing,Shatter,PC,Sidhe Interactive,Sidhe Interactive,N/A,8.6,N/A,0.26m,N/A,N/A,N/A,N/A,N/A,15th Mar 10,N/A
228,Boxart Missing,Tetris Effect,PS4,Sony Interactive Entertainment,Monstars Inc.,N/A,N/A,N/A,N/A,0.25m,0.19m,0.01m,0.01m,0.05m,09th Nov 18,19th Dec 18
229,Boxart Missing,Scrabble,DS,Electronic Arts,Stainless Games,N/A,N/A,N/A,N/A,0.25m,0.20m,0.02m,N/A,0.03m,17th Mar 09,N/A
230,Boxart Missing,Bomberman Tournament,GBA,Activision,Hudson Soft,N/A,8.8,N/A,N/A,0.25m,0.10m,0.04m,0.10m,0.01m,26th Jun 01,N/A
231,Boxart Missing,Pixel Puzzles: Japan,PC,DL Softworks,DL Softworks,N/A,N/A,N/A,0.25m,N/A,N/A,N/A,N/A,N/A,17th Apr 14,16th Feb 19
232,Boxart Missing,Antichamber,PC,Unknown,Demruth,N/A,N/A,N/A,0.25m,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 21
233,Boxart Missing,RUSH,PC,Two Tribes,Two Tribes,N/A,N/A,N/A,0.25m,N/A,N/A,N/A,N/A,N/A,03rd Dec 10,11th Feb 19
234,Boxart Missing,Stacking,PC,Double Fine Productions,Double Fine Productions,N/A,N/A,N/A,0.25m,N/A,N/A,N/A,N/A,N/A,06th Mar 12,11th Feb 19
235,Boxart Missing,Lumines: Electronic Symphony     Read the review,PSV,Ubisoft,Q Entertainment,8.2,N/A,N/A,N/A,0.24m,0.09m,0.10m,0.01m,0.05m,14th Feb 12,28th Jul 19
236,Boxart Missing,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,Namco,Full-Fat,N/A,N/A,N/A,N/A,0.24m,0.17m,0.06m,N/A,0.00m,01st Oct 05,N/A
237,Boxart Missing,Cradle of Rome,DS,D3 Publisher,cerasus.media GmbH,N/A,N/A,N/A,N/A,0.24m,0.05m,0.16m,N/A,0.03m,26th Nov 08,N/A
238,Boxart Missing,Energy Cycle,PC,Sometimes You,Sometimes You,N/A,N/A,N/A,0.24m,N/A,N/A,N/A,N/A,N/A,13th Jan 16,03rd Feb 19
239,Boxart Missing,Scrabble (Others sales),DS,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,0.24m,N/A,0.24m,N/A,N/A,17th Mar 09,N/A
240,Boxart Missing,Are You Smarter than a 5th Grader? Game Time,DS,THQ,THQ,N/A,N/A,N/A,N/A,0.24m,0.22m,N/A,N/A,0.02m,26th Oct 09,N/A
241,Boxart Missing,Angry Birds,PC,Unknown,Rovio Mobile,N/A,N/A,N/A,N/A,0.23m,N/A,0.19m,N/A,0.05m,04th Jan 11,N/A
242,Boxart Missing,Jewels of the Tropical Lost Island,DS,City Interactive,TBA,N/A,N/A,N/A,N/A,0.23m,0.11m,0.10m,N/A,0.02m,05th Oct 10,N/A
243,Boxart Missing,Meteos,DS,Nintendo,Q Entertainment,N/A,8.8,N/A,N/A,0.23m,0.15m,0.01m,0.06m,0.01m,28th Jun 05,N/A
244,Boxart Missing,Angry Birds: Star Wars,PS4,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.23m,0.11m,0.09m,N/A,0.04m,15th Nov 13,16th Mar 18
245,Boxart Missing,Me & My Katamari    Read the review,PSP,Namco,Namco,7.8,7.2,N/A,N/A,0.23m,0.13m,0.01m,0.08m,N/A,21st Mar 06,N/A
246,Boxart Missing,Tetris 2 (weekly jp sales),GB,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,0.00m,01st Jan 93,N/A
247,Boxart Missing,Neopets Puzzle Adventure,Wii,Capcom,Infinite Interactive,N/A,N/A,N/A,N/A,0.23m,0.19m,0.02m,N/A,0.02m,18th Dec 08,N/A
248,Boxart Missing,Contraption Maker,PC,Unknown,Unknown,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,07th Jul 14,N/A
249,Boxart Missing,"Please, Don't Touch Anything",PC,Plug In Digital,Four Quarters,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,26th Mar 15,N/A
250,Boxart Missing,Scribblenauts Unmasked: A DC Comics Adventure,PC,Warner Bros. Interactive Entertainment,5TH Cell,N/A,N/A,N/A,0.23m,N/A,N/A,N/A,N/A,N/A,24th Sep 13,03rd Apr 18
251,Boxart Missing,Tetris Attack,GB,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,0.23m,N/A,N/A,0.23m,N/A,01st Aug 96,N/A
252,Boxart Missing,NightSky,PC,Unknown,Nicalis,N/A,7.8,N/A,0.22m,N/A,N/A,N/A,N/A,N/A,06th Jan 11,N/A
253,Boxart Missing,Bacteria,PC,Unknown,Sometimes You,N/A,N/A,N/A,0.22m,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19
254,Boxart Missing,Bust-A-Move 4,PS,Natsume,Taito Corporation,N/A,7.8,N/A,N/A,0.22m,0.12m,0.08m,N/A,0.01m,31st Oct 98,N/A
255,Boxart Missing,Tetris Worlds,GC,THQ,Radical Entertainment,N/A,4.6,N/A,N/A,0.22m,0.17m,0.04m,N/A,0.01m,23rd Jun 02,N/A
256,Boxart Missing,Ms. Pac-Man: Maze Madness,N64,Namco,Mass Media,N/A,N/A,N/A,N/A,0.22m,0.18m,0.04m,N/A,0.00m,12th Nov 00,N/A
257,Boxart Missing,Kirby's Star Stacker,GB,Nintendo,HAL Laboratory,N/A,N/A,N/A,N/A,0.22m,N/A,N/A,0.22m,N/A,24th Jan 97,N/A
258,Boxart Missing,Hidden Mysteries: Buckingham Palace,DS,GameMill,Gunnar Games,N/A,N/A,N/A,N/A,0.22m,0.13m,0.07m,N/A,0.02m,16th Mar 10,N/A
259,Boxart Missing,Jewel Quest: Expeditions,DS,Activision,"iWin, Inc.",N/A,N/A,N/A,N/A,0.22m,0.03m,0.17m,N/A,0.01m,18th Sep 07,N/A
260,Boxart Missing,Faerie Solitaire,PC,Unknown,Subsoap,N/A,N/A,N/A,0.21m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 19
261,Boxart Missing,Nintendo Presents: Crossword Collection,DS,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.21m,N/A,0.19m,N/A,0.02m,18th Dec 09,N/A
262,Boxart Missing,Breakaway IV,2600,Sears,Atari,N/A,N/A,N/A,N/A,0.21m,0.20m,0.01m,N/A,0.00m,01st Jan 78,N/A
263,Boxart Missing,Human Resource Machine,PC,Unknown,Tomorrow Corporation,N/A,N/A,N/A,0.21m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 19
264,Boxart Missing,Sloane to MacHale no Nazo no Monogatari,DS,Level 5,Level 5,N/A,N/A,N/A,N/A,0.20m,N/A,N/A,0.20m,N/A,21st May 09,N/A
265,Boxart Missing,Tiny Bridge: Ratventure,PC,Unknown,Estelion,N/A,N/A,N/A,0.20m,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 19
266,Boxart Missing,Magical Tetris Challenge,N64,Capcom,Capcom,N/A,N/A,N/A,N/A,0.20m,0.13m,0.02m,0.05m,0.00m,01st Jan 98,N/A
267,Boxart Missing,Bust-A-Move 2 Arcade Edition,PS,Acclaim Entertainment,Taito Corporation,N/A,6.9,N/A,N/A,0.20m,0.11m,0.07m,N/A,0.01m,29th Mar 96,N/A
268,Boxart Missing,Tetris Worlds (Online Edition),XB,THQ,Radical Entertainment,N/A,N/A,N/A,N/A,0.20m,0.15m,0.04m,N/A,0.01m,13th Jun 03,N/A
269,Boxart Missing,Puzzle Challenge: Crosswords and More!,PSP,Crave Entertainment,Supersonic Software,N/A,6.4,N/A,N/A,0.20m,0.18m,N/A,N/A,0.01m,09th Jun 06,N/A
270,Boxart Missing,Mahjongg Mysteries: Ancient Egypt,DS,Destineer,LvivMedia,N/A,N/A,N/A,N/A,0.20m,0.07m,0.11m,N/A,0.02m,24th Jun 10,N/A
271,Boxart Missing,Death Coming,PC,Zodiac Interactive,NEXT Studios,N/A,N/A,N/A,0.19m,N/A,N/A,N/A,N/A,N/A,06th Nov 17,20th Apr 19
272,Boxart Missing,I SPY castle,DS,Scholastic Inc.,Scholastic Media,N/A,N/A,N/A,N/A,0.19m,0.17m,N/A,N/A,0.02m,25th Oct 11,N/A
273,Boxart Missing,Captain Toad: Treasure Tracker,3DS,Nintendo,Nintendo EPD,N/A,8.5,N/A,N/A,0.19m,0.06m,0.04m,0.08m,0.01m,13th Jul 18,18th Nov 18
274,Boxart Missing,Mystery Tales of Time Travel,DS,O-Games,Most Wanted Entertainment,N/A,N/A,N/A,N/A,0.19m,0.01m,0.15m,N/A,0.02m,10th Dec 10,N/A
275,Boxart Missing,Puyo Puyo 7,DS,Sega,Sega,N/A,N/A,N/A,0.19m,N/A,N/A,N/A,N/A,N/A,30th Jul 09,N/A
276,Boxart Missing,Puyo Puyo Sun 64,N64,Compile,Compile,N/A,N/A,N/A,N/A,0.19m,N/A,N/A,0.16m,0.03m,31st Oct 97,N/A
277,Boxart Missing,Squeeballs Party,Wii,Aksys Games,Eiconic Games,N/A,N/A,N/A,N/A,0.19m,0.17m,0.00m,N/A,0.01m,12th Oct 09,N/A
278,Boxart Missing,Sudoku Gridmaster (JP sales),DS,Nintendo,Hudson Soft,N/A,N/A,N/A,N/A,0.19m,N/A,N/A,0.19m,N/A,26th Jun 06,N/A
279,Boxart Missing,Mahjong: Journey Quest for Tikal,DS,Mumbo Jumbo,Cerasus Media,N/A,N/A,N/A,N/A,0.18m,0.15m,0.02m,N/A,0.01m,20th Jul 10,N/A
280,Boxart Missing,Bendy and the Ink Machine,PS4,Rooster Teeth Games,TheMeatly Games,N/A,N/A,N/A,N/A,0.18m,0.15m,N/A,N/A,0.03m,20th Nov 18,19th Dec 18
281,Boxart Missing,Jewel Master: Cradle of Athena,DS,Storm City Games,TBD,N/A,N/A,N/A,N/A,0.18m,0.17m,N/A,N/A,0.01m,26th Oct 10,N/A
282,Boxart Missing,Peggle Nights,PC,PopCap Games,PopCap Games,N/A,7.8,N/A,0.18m,N/A,N/A,N/A,N/A,N/A,16th Sep 08,N/A
283,Boxart Missing,Squeeballs Party,DS,Aksys Games,Eiconic Games,N/A,N/A,N/A,N/A,0.18m,0.17m,0.00m,N/A,0.01m,12th Oct 09,N/A
284,Boxart Missing,Zup!,PC,Unknown,Quiet River,N/A,N/A,N/A,0.18m,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 19
285,Boxart Missing,The Adventures of Cookie & Cream,PS2,Agetec,From Software,N/A,N/A,N/A,N/A,0.18m,0.09m,0.07m,N/A,0.02m,30th Apr 01,N/A
286,Boxart Missing,OneShot,PC,Unknown,Little Cat Feet,N/A,N/A,N/A,0.18m,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 19
287,Boxart Missing,Pictionary,DS,THQ,ImaginEngine,N/A,N/A,N/A,N/A,0.17m,0.09m,0.06m,N/A,0.02m,21st Nov 10,N/A
288,Boxart Missing,Jewel Match,DS,Atari,PlayV,N/A,N/A,N/A,N/A,0.17m,0.05m,0.11m,N/A,0.02m,28th Jun 11,N/A
289,Boxart Missing,Intergalactic Bubbles,PC,Unknown,Hellscape Games,N/A,N/A,N/A,0.17m,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 19
290,Boxart Missing,WordJong Party,Wii,Destineer,Magellan Interactive,N/A,N/A,N/A,N/A,0.17m,0.16m,N/A,N/A,0.01m,18th Dec 08,N/A
291,Boxart Missing,Bendy and the Ink Machine,NS,Rooster Teeth Games,TheMeatly Games,N/A,N/A,N/A,N/A,0.17m,0.15m,N/A,N/A,0.02m,20th Nov 18,19th Dec 18
292,Boxart Missing,Professor Heinz Wolff's Gravity,Wii,Deep Silver,EM Studios,N/A,N/A,N/A,N/A,0.17m,0.04m,0.12m,N/A,0.02m,06th Apr 09,N/A
293,Boxart Missing,Luxor 3,Wii,Mumbo Jumbo,MumboJumbo,N/A,N/A,N/A,N/A,0.17m,0.16m,N/A,N/A,0.01m,14th Nov 08,N/A
294,Boxart Missing,Hook (2015),PC,Unknown,Maciej Targoni,N/A,N/A,N/A,0.17m,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 19
295,Boxart Missing,Forestation,PC,Unknown,Wonderbox Games,N/A,N/A,N/A,0.17m,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 19
296,Boxart Missing,Sudoku Gridmaster,DS,Nintendo,Hudson Soft,N/A,N/A,N/A,N/A,0.17m,0.13m,0.02m,N/A,0.01m,26th Jun 06,N/A
297,Boxart Missing,Angry Birds Trilogy,PS3,Activision,Rovio Mobile,N/A,N/A,N/A,N/A,0.17m,0.12m,0.02m,N/A,0.03m,25th Sep 12,12th Jul 18
298,Boxart Missing,Zoo Keeper,DS,Ignition Entertainment,"Buddiez, Inc.",N/A,7.2,N/A,N/A,0.17m,0.10m,0.01m,0.05m,0.01m,18th Jan 05,N/A
299,Boxart Missing,Hamster Heroes,Wii,Unknown,Data Design Interactive,N/A,N/A,N/A,N/A,0.16m,0.16m,N/A,N/A,N/A,31st Dec 20,N/A
300,Boxart Missing,Hexcells,PC,Unknown,Matthew Brown,N/A,N/A,N/A,0.16m,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 19
301,Boxart Missing,Puzzle Quest: Galactrix,DS,D3 Publisher,Infinite Interactive,N/A,N/A,N/A,N/A,0.16m,0.15m,0.00m,N/A,0.01m,24th Feb 09,N/A
302,Boxart Missing,Angry Birds: Star Wars,XOne,Activision,Exient Entertainment,N/A,N/A,N/A,N/A,0.16m,0.11m,0.04m,N/A,0.02m,22nd Nov 13,16th Mar 18
