"Results: (5,299)",<<  1  >>
A    B    C    D    E    F    G    H    I    J    K    L    M    N    O    P    Q    R    S    T    U    V    W    X    Y    Z
Pos,Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update
166,,Max Payne,,Rockstar Games,Remedy Entertainment,N/A,8.1,N/A,N/A,3.31m,1.99m,1.05m,0.05m,0.22m,06th Dec 01,N/A
167,,Half-Life 2: Episode Two,,Valve Software,Valve Corporation,N/A,9.1,N/A,3.28m,N/A,N/A,N/A,N/A,N/A,10th Oct 07,N/A
168,,Far Cry 3,,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,3.27m,0.88m,1.79m,0.10m,0.50m,04th Dec 12,N/A
169,,007: Tomorrow Never Dies,,Electronic Arts,Black Ops Entertainment,N/A,6.2,N/A,N/A,3.21m,1.72m,1.33m,N/A,0.16m,16th Nov 99,N/A
170,,Perfect Dark,,Rare,Rare Ltd.,N/A,9.7,N/A,3.20m,N/A,N/A,N/A,N/A,N/A,22nd May 00,N/A
171,,Tom Clancy's Ghost Recon Wildlands,,Ubisoft,Ubisoft Paris,N/A,7.0,N/A,N/A,3.12m,1.07m,1.35m,0.22m,0.47m,07th Mar 17,01st Apr 18
172,,Titanfall,,Electronic Arts,Respawn Entertainment,N/A,N/A,N/A,N/A,3.11m,1.88m,0.91m,0.04m,0.28m,11th Mar 14,12th Jan 18
173,,Quake,,GT Interactive,id Software,N/A,N/A,N/A,3.10m,N/A,N/A,N/A,N/A,N/A,22nd Jun 96,25th Feb 21
174,,Call of Duty: Ghosts,,Activision,Infinity Ward,N/A,7.5,N/A,N/A,3.07m,1.92m,0.86m,N/A,0.28m,22nd Nov 13,21st Mar 18
175,,Borderlands 2,,2K Games,Gearbox Software,N/A,N/A,N/A,N/A,3.06m,1.89m,0.88m,0.04m,0.26m,15th Jan 13,N/A
176,,Battlefield 1942,,Electronic Arts,Digital Illusions CE,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,10th Sep 02,29th Sep 22
177,,BioShock 2,,2K Games,2K Marin,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,09th Feb 10,03rd Nov 20
178,,Crysis,,Electronic Arts,Crytek,N/A,9.2,8.5,3.00m,N/A,N/A,N/A,N/A,N/A,13th Nov 07,N/A
179,,Crysis 2,,Electronic Arts,Crytek,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,22nd Mar 11,31st Dec 20
180,,Enter the Gungeon,,Devolver Digital,Dodge Roll,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,05th Apr 16,21st Jan 21
181,,Gears of War 3    Read the review,,Microsoft Studios,Epic Games,9.3,9.1,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 11,N/A
182,,Halo 3: ODST    Read the review,,Microsoft Game Studios,Bungie,8.4,8.7,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,22nd Sep 09,11th Oct 18
183,,Left 4 Dead    Read the review,,Valve Corporation,Certain Affinity / Valve Software,8.9,8.7,9.0,3.00m,N/A,N/A,N/A,N/A,N/A,18th Oct 08,N/A
184,,Left 4 Dead 2    Read the review,,Electronic Arts,Certain Affinity / Valve Software,9.0,9.0,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,17th Nov 09,N/A
185,,World War Z,,Mad Dog Games,Saber Interactive,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,16th Apr 19,27th Nov 20
186,,Star Fox,,Nintendo,Argonaut Games,N/A,N/A,N/A,2.99m,N/A,N/A,N/A,N/A,N/A,01st Mar 93,N/A
187,,Far Cry 3    Read the review,,Ubisoft,Ubisoft Montreal,9.3,N/A,N/A,N/A,2.98m,1.38m,1.33m,0.02m,0.25m,04th Dec 12,07th Feb 18
188,,Battlefield: Bad Company 2,,Electronic Arts,EA Digital Illusions CE,N/A,8.9,8.8,N/A,2.96m,1.33m,1.11m,0.08m,0.44m,02nd Mar 10,N/A
189,,Doom (2016),,Bethesda Softworks,id Software,N/A,N/A,N/A,N/A,2.92m,0.93m,1.48m,0.04m,0.46m,13th May 16,N/A
190,,Counter-Strike: Condition Zero,,Sierra Entertainment,Turtle Rock Studios,N/A,6.8,N/A,2.90m,N/A,N/A,N/A,N/A,N/A,23rd Mar 04,N/A
191,,Far Cry 2,,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,2.90m,N/A,N/A,N/A,N/A,N/A,21st Oct 08,28th Oct 20
192,,Call of Duty: Finest Hour,,Activision,Spark Unlimited,N/A,N/A,N/A,N/A,2.89m,1.51m,1.12m,0.01m,0.24m,16th Nov 04,N/A
193,,Syphon Filter,,989 Studios,Eidetic,N/A,9.2,N/A,N/A,2.88m,2.03m,0.72m,0.02m,0.11m,31st Jan 99,N/A
194,,Superhot,,SUPERHOT Team,SUPERHOT Team,N/A,N/A,N/A,2.84m,N/A,N/A,N/A,N/A,N/A,25th Feb 16,19th May 20
195,,Metroid Prime    Read the review,,Nintendo,Retro Studios,9.3,9.6,9.5,2.84m,N/A,N/A,N/A,N/A,N/A,17th Nov 02,N/A
196,,BioShock    Read the review,,2K Games,2K Australia / 2K Boston,9.3,9.6,9.5,N/A,2.83m,1.65m,0.85m,0.05m,0.28m,21st Aug 07,N/A
197,,Medal of Honor,,Electronic Arts,EA Los Angeles,N/A,7.0,N/A,N/A,2.82m,1.28m,1.04m,0.07m,0.43m,12th Oct 10,N/A
198,,Kane & Lynch,,Eidos Interactive,IO Interactive,N/A,N/A,N/A,2.82m,N/A,N/A,N/A,N/A,N/A,13th Nov 07,18th Oct 20
199,,Killzone 3    Read the review,,Sony Computer Entertainment,Guerrilla Games,8.9,8.2,N/A,N/A,2.81m,1.46m,0.87m,0.09m,0.38m,22nd Feb 11,N/A
200,,Battlefield 3    Read the review,,Electronic Arts,Dice,8.4,8.9,N/A,N/A,2.76m,0.89m,1.44m,N/A,0.43m,25th Oct 11,N/A
201,,Overwatch,,Blizzard Entertainment,Blizzard Entertainment,N/A,8.7,N/A,N/A,2.72m,1.63m,0.84m,N/A,0.25m,24th May 16,24th Mar 18
202,,Tom Clancy's Rainbow Six: Siege,,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,2.71m,1.62m,0.84m,N/A,0.25m,01st Dec 15,09th Jan 18
203,,Call of Duty 3,,Activision,Treyarch,N/A,8.0,8.4,N/A,2.70m,1.49m,0.92m,0.02m,0.27m,07th Nov 06,N/A
204,,Call of Duty 2: Big Red One,,Activision,Treyarch,N/A,8.5,N/A,N/A,2.67m,1.48m,0.92m,0.01m,0.26m,01st Nov 05,N/A
205,,Medal of Honor,,Electronic Arts,DreamWorks Interactive,N/A,9.3,N/A,N/A,2.67m,1.44m,1.09m,N/A,0.14m,11th Nov 99,N/A
206,,Medal of Honor Heroes,,Electronic Arts,Team Fusion,N/A,6.7,N/A,N/A,2.66m,0.86m,1.11m,0.01m,0.67m,20th Oct 06,N/A
207,,Medal of Honor    Read the review,,Electronic Arts,EA Los Angeles,7.2,7.3,N/A,N/A,2.64m,1.58m,0.80m,0.04m,0.22m,12th Oct 10,N/A
208,,Army of Two,,Electronic Arts,EA Montreal,N/A,N/A,N/A,2.60m,N/A,N/A,N/A,N/A,N/A,06th Mar 08,15th Aug 21
209,,Homefront,,THQ,Kaos Studios,N/A,N/A,N/A,2.60m,N/A,N/A,N/A,N/A,N/A,15th Mar 11,14th Feb 21
210,,Resident Evil: Operation Raccoon City,,Capcom,Slant Six Games,N/A,N/A,N/A,2.60m,N/A,N/A,N/A,N/A,N/A,20th Mar 12,11th Oct 20
211,,Tom Clancy's The Division,,Ubisoft,Massive Entertainment,N/A,N/A,N/A,N/A,2.59m,1.54m,0.82m,N/A,0.24m,08th Mar 16,04th May 18
212,,Brink,,Bethesda Softworks,Splash Damage,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,10th May 11,16th Mar 21
213,,Evolve,,2K Games,Turtle Rock Studios,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,10th Feb 15,22nd Jul 21
214,,Far Cry,,Ubisoft,Crytek,N/A,8.6,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,23rd Mar 04,N/A
215,,Missile Command,,Atari,Atari,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,01st Jan 81,N/A
216,,Prey,,Bethesda Softworks,Human Head Studios,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,11th Jul 06,27th Jan 21
217,,Battlefield 1942,,Electronic Arts,Digital Illusions CE,N/A,9.0,N/A,2.47m,N/A,N/A,N/A,N/A,N/A,10th Sep 02,N/A
218,,Resistance 2    Read the review,,Sony Computer Entertainment,Insomniac Games,8.7,8.5,8.7,N/A,2.47m,1.15m,0.84m,0.10m,0.38m,04th Nov 08,N/A
219,,Tom Clancy's Ghost Recon,,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,2.43m,N/A,N/A,N/A,N/A,N/A,13th Nov 01,02nd Nov 20
220,,Tom Clancy's Rainbow Six: Vegas 2,,Ubisoft,Ubisoft Montreal,N/A,8.2,N/A,N/A,2.42m,1.56m,0.61m,0.02m,0.23m,18th Mar 08,N/A
221,,Halo: Combat Evolved Anniversary    Read the review,,Microsoft Studios,343 Industries,8.4,8.0,N/A,N/A,2.41m,1.44m,0.71m,0.04m,0.22m,15th Nov 11,N/A
222,,Tom Clancy's Ghost Recon Advanced Warfighter,,Ubisoft,Ubisoft,N/A,N/A,N/A,2.40m,N/A,N/A,N/A,N/A,N/A,09th Mar 06,02nd Nov 20
223,,Destiny 2,,Activision,Bungie,N/A,N/A,N/A,N/A,2.35m,1.66m,0.47m,N/A,0.23m,06th Sep 17,20th Apr 18
224,,James Bond 007: Everything or Nothing,,Electronic Arts,EA Redwood Shores,N/A,N/A,N/A,N/A,2.31m,0.85m,1.06m,0.09m,0.32m,17th Feb 04,N/A
225,,Star Wars Battlefront II (US sales),,LucasArts,Pandemic Studios,N/A,N/A,N/A,N/A,2.27m,2.18m,0.07m,N/A,0.02m,01st Nov 05,N/A
226,,Borderlands 2    Read the review,,2K Games,Gearbox Software,8.6,N/A,N/A,N/A,2.27m,1.06m,0.75m,0.10m,0.36m,18th Sep 12,N/A
227,,Battlefield 2,,Electronic Arts,Digital Illusions CE,N/A,9.0,N/A,2.25m,N/A,N/A,N/A,N/A,N/A,21st Jun 05,N/A
228,,Call of Duty 3,,Activision,EXAKT Entertainment,N/A,6.8,7.3,N/A,2.24m,1.17m,0.84m,N/A,0.23m,14th Nov 06,N/A
229,,Battlefield V    Read the review,,Electronic Arts,EA DICE,9.0,N/A,N/A,N/A,2.22m,0.80m,0.93m,0.16m,0.34m,20th Nov 18,19th Dec 18
230,,Tom Clancy's Rainbow Six 3,,Ubisoft,Ubisoft,N/A,N/A,N/A,2.20m,N/A,N/A,N/A,N/A,N/A,18th Mar 03,02nd Nov 20
231,,BioShock 2    Read the review,,2K Games,2K Marin,9.1,8.6,N/A,N/A,2.20m,1.45m,0.54m,0.02m,0.20m,09th Feb 10,N/A
232,,Destiny: The Taken King,,Activision,Bungie,N/A,N/A,N/A,N/A,2.18m,0.97m,0.80m,0.05m,0.36m,15th Sep 15,20th Apr 18
233,,Ratchet: Deadlocked,,Sony Computer Entertainment,Insomniac Games,N/A,N/A,N/A,2.17m,N/A,N/A,N/A,N/A,N/A,25th Oct 05,N/A
234,,PlayerUnknown's Battlegrounds,,Microsoft Studios,PUBG Corporation,N/A,N/A,N/A,N/A,2.17m,1.29m,0.69m,N/A,0.20m,12th Dec 17,16th Jan 18
235,,Syphon Filter 2,,989 Studios,Eidetic,N/A,N/A,N/A,N/A,2.15m,1.50m,0.55m,0.02m,0.08m,29th Feb 00,N/A
236,,Battlefield: Hardline,,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,2.15m,0.72m,0.97m,0.14m,0.33m,17th Mar 15,11th Apr 18
237,,Call of Duty: Roads to Victory,,Activision,Amaze Entertainment,N/A,6.1,N/A,N/A,2.14m,0.52m,1.03m,N/A,0.59m,13th Mar 07,N/A
238,,Demon Attack,,Imagic,Imagic,N/A,N/A,N/A,N/A,2.13m,1.99m,0.12m,N/A,0.02m,01st Jan 82,N/A
239,,Borderlands    Read the review,,2K Games,Gearbox Software,8.6,8.2,N/A,N/A,2.12m,1.22m,0.61m,N/A,0.29m,20th Oct 09,N/A
240,,Resistance: Fall of Man    Read the review,,Sony Computer Entertainment,Insomniac Games,8.5,8.5,9.1,2.12m,N/A,N/A,N/A,N/A,N/A,14th Nov 06,N/A
241,,Killzone: Shadow Fall    Read the review,,Sony Computer Entertainment,Guerrilla Games,6.5,9.0,N/A,2.10m,N/A,N/A,N/A,N/A,N/A,15th Nov 13,14th Apr 18
242,,Lost Planet 2,,Capcom,Capcom,N/A,N/A,N/A,2.10m,N/A,N/A,N/A,N/A,N/A,11th May 10,13th Oct 20
243,,Battlefield 4,,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,2.09m,1.26m,0.65m,N/A,0.19m,22nd Nov 13,05th Jan 18
244,,Portal 2    Read the review,,Valve,Valve Software,8.9,9.6,N/A,N/A,2.08m,1.41m,0.49m,0.01m,0.17m,19th Apr 11,N/A
245,,Spec Ops: Airborne Commando,,Gotham Games,Big Grub,N/A,N/A,N/A,N/A,2.07m,1.54m,0.46m,N/A,0.08m,31st Oct 02,N/A
246,,Call of Duty 2,,Activision,Infinity Ward,N/A,8.8,9.1,N/A,2.06m,1.84m,0.04m,0.01m,0.16m,17th Nov 05,N/A
247,,SOCOM: U.S. Navy SEALs: Combined Assault,,Sony Computer Entertainment,Zipper Interactive,N/A,N/A,N/A,N/A,2.04m,1.74m,0.02m,N/A,0.28m,07th Nov 06,N/A
248,,Serious Sam 3: BFE,,Devolver Digital,Croteam,N/A,7.0,N/A,2.03m,N/A,N/A,N/A,N/A,N/A,22nd Nov 11,N/A
249,,Call of Duty: Black Ops 3,,Activision,Treyarch,N/A,N/A,N/A,N/A,2.01m,1.36m,0.47m,N/A,0.19m,06th Nov 15,14th Jan 18
250,,Dead Space    Read the review,,Electronic Arts,EA Redwood Shores,8.4,8.9,N/A,N/A,2.00m,1.05m,0.66m,N/A,0.29m,13th Oct 08,N/A
251,,Astrosmash,,Mattel Electronics,Mattel,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,15th Oct 81,13th Jan 18
252,,Die Hard Trilogy,,Fox Interactive,Probe Entertainment,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,31st Aug 96,11th Apr 21
253,,Doom II,,GT Interactive,id Software,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,10th Oct 94,19th Mar 21
254,,Hidden & Dangerous,,TalonSoft,Illusion Softworks,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,26th Jul 99,12th Mar 21
255,,Operation Flashpoint: Cold War Crisis,,Codemasters,Bohemia Interactive,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
256,,Return to Castle Wolfenstein,,Activision,Gray Matter Studios,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,19th Nov 01,29th Sep 22
257,,S.T.A.L.K.E.R.: Shadow of Chernobyl,,THQ,GSC Game World,N/A,8.0,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,20th Mar 07,N/A
258,,Space Invaders,,Atari,Atari,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,01st Jan 78,N/A
259,,Superhot VR,,SUPERHOT Team,SUPERHOT Team,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,05th Dec 16,21st Jan 21
260,,Tom Clancy's Rainbow Six: Vegas 2,,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,18th Mar 08,02nd Nov 20
261,,Unreal Tournament,,GT Interactive,Epic Games,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,22nd Nov 99,30th Dec 20
262,,BioShock Infinite,,2K Games,Irrational Games,N/A,N/A,N/A,N/A,1.97m,1.22m,0.55m,0.02m,0.18m,26th Mar 13,07th Feb 18
263,,Tom Clancy's Rainbow Six: Vegas,,Ubisoft,Ubisoft Montreal,N/A,8.8,N/A,N/A,1.95m,1.09m,0.65m,0.02m,0.20m,20th Nov 06,N/A
264,,Star Wars: Dark Forces,,LucasArts,LucasArts,N/A,N/A,N/A,N/A,1.95m,1.09m,0.77m,N/A,0.09m,28th Feb 95,N/A
265,,Call of Duty: Black Ops 3,,Activision,Treyarch,N/A,N/A,N/A,N/A,1.95m,0.65m,0.92m,0.07m,0.30m,06th Nov 15,14th Jan 18
266,,Call of Duty: World at War    Read the review,,Activision,EXAKT Entertainment,8.4,8.1,8.9,N/A,1.94m,1.17m,0.58m,N/A,0.18m,10th Nov 08,N/A
267,,Tom Clancy's Ghost Recon,,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,N/A,1.94m,1.42m,0.40m,N/A,0.12m,11th Nov 02,N/A
268,,Red Faction,,THQ,Volition Inc.,N/A,9.1,N/A,N/A,1.92m,0.76m,0.96m,N/A,0.20m,21st May 01,N/A
269,,Star Wars Battlefront II (2017),,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,1.92m,1.15m,0.59m,N/A,0.17m,17th Nov 17,29th Dec 17
270,,Postal 2,,Whiptail Interactive,Running With Scissors,N/A,4.8,N/A,1.91m,N/A,N/A,N/A,N/A,N/A,14th Apr 03,N/A
271,,Medal of Honor: European Assault (All Region sales),,Electronic Arts,EA Los Angeles,N/A,N/A,N/A,N/A,1.88m,0.89m,0.69m,0.09m,0.21m,07th Jun 05,N/A
272,,Max Payne 3,,Rockstar Games,Rockstar Vancouver,N/A,N/A,N/A,N/A,1.86m,0.59m,0.93m,0.06m,0.27m,15th May 12,N/A
273,,Earth Defense Force,,D3 Publisher,Sandlot,N/A,N/A,N/A,1.85m,N/A,N/A,N/A,N/A,N/A,26th Jun 03,21st Sep 22
274,,Wolfenstein: The New Order    Read the review,,Bethesda Softworks,MachineGames,7.2,N/A,N/A,1.82m,N/A,N/A,N/A,N/A,N/A,20th May 14,04th Jan 18
275,,BioShock Infinite,,2K Games,Irrational Games,N/A,9.5,N/A,N/A,1.82m,0.74m,0.74m,0.04m,0.30m,26th Mar 13,09th Jan 18
276,,The Orange Box,,Electronic Arts,Valve Software,N/A,9.7,N/A,N/A,1.82m,1.09m,0.53m,0.02m,0.17m,10th Oct 07,N/A
277,,Tom Clancy's Ghost Recon,,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,N/A,1.76m,1.23m,0.46m,N/A,0.07m,11th Nov 02,N/A
278,,Star Wars Battlefront,,LucasArts,Pandemic Studios,N/A,N/A,N/A,N/A,1.75m,1.24m,0.45m,N/A,0.07m,20th Sep 04,N/A
279,,Max Payne 3,,Rockstar Games,Rockstar Vancouver,N/A,9.0,N/A,1.74m,N/A,N/A,N/A,N/A,N/A,29th May 12,N/A
280,,Dishonored,,Bethesda Softworks,Arkane Studios,N/A,N/A,N/A,N/A,1.72m,1.06m,0.50m,0.01m,0.15m,16th Apr 13,02nd Feb 18
281,,Call of Duty: World at War Final Fronts,,Activision,Rebellion Developments,N/A,6.8,N/A,N/A,1.72m,0.61m,0.18m,N/A,0.94m,10th Nov 08,N/A
282,,Titanfall 2,,Electronic Arts,Respawn Entertainment,N/A,8.9,N/A,N/A,1.72m,0.75m,0.62m,0.06m,0.28m,28th Oct 16,29th Jun 18
283,,Call of Duty: Modern Warfare 3,,Activision,Infinity Ward,N/A,8.0,N/A,N/A,1.71m,0.41m,0.99m,N/A,0.31m,08th Nov 11,N/A
284,,Call of Duty Black Ops: Declassified,,Activision,Nihilistic,N/A,N/A,N/A,N/A,1.71m,0.74m,0.52m,0.07m,0.38m,13th Nov 12,24th Sep 18
285,,Portal 2,,Valve,Valve Software,N/A,9.6,N/A,N/A,1.71m,0.83m,0.62m,0.02m,0.24m,19th Apr 11,N/A
286,,Brothers in Arms: Road to Hill 30,,Ubisoft,Gearbox Software,N/A,N/A,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,01st Mar 05,22nd Mar 21
287,,Kane & Lynch: Dead Men,,Eidos Interactive,IO Interactive,N/A,N/A,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,13th Nov 07,18th Oct 20
288,,Lost Planet: Extreme Condition,,Capcom,Capcom,N/A,7.6,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,12th Jan 07,N/A
289,,Tom Clancy's Rainbow Six: Vegas,,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,22nd Nov 06,02nd Nov 20
290,,SOCOM 3: U.S. Navy SEALs,,Sony Computer Entertainment,Zipper Interactive,N/A,N/A,N/A,N/A,1.69m,1.22m,0.34m,0.04m,0.10m,11th Oct 05,N/A
291,,Aliens vs. Predator,,Sega,Rebellion Developments,N/A,N/A,N/A,1.69m,N/A,N/A,N/A,N/A,N/A,16th Feb 10,14th Nov 20
292,,Far Cry 4,,Ubisoft,Ubisoft Montreal,N/A,8.5,N/A,N/A,1.68m,0.85m,0.68m,0.02m,0.14m,18th Nov 14,23rd Jan 18
293,,Star Wars Battlefront: Renegade Squadron,,LucasArts,Rebellion Developments,N/A,7.5,N/A,N/A,1.68m,0.90m,0.47m,N/A,0.32m,09th Oct 07,N/A
294,,Time Crisis,,Namco,Namco,N/A,8.5,N/A,N/A,1.68m,0.38m,0.87m,0.33m,0.10m,31st Oct 97,N/A
295,,Star Wars Battlefront II,,LucasArts,Pandemic Studios,N/A,N/A,N/A,N/A,1.67m,1.22m,0.39m,N/A,0.06m,01st Nov 05,N/A
296,,Destiny,,Activision,Bungie,N/A,N/A,N/A,N/A,1.67m,0.69m,0.59m,0.13m,0.26m,09th Sep 14,22nd Apr 18
297,,Super Scope 6,,Nintendo,Nintendo R&D1,N/A,N/A,N/A,1.65m,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
298,,Army of Two,,Electronic Arts,EA Montreal,N/A,6.7,N/A,N/A,1.64m,1.09m,0.37m,0.02m,0.16m,07th Mar 08,03rd Feb 18
299,,Battlefield 2: Modern Combat,,Electronic Arts,Digital Illusions CE,N/A,N/A,N/A,1.64m,N/A,N/A,N/A,N/A,N/A,24th Oct 05,23rd Oct 20
300,,Tom Clancy's Rainbow Six,,Red Storm Entertainment,Rebellion Developments,N/A,N/A,N/A,N/A,1.64m,0.93m,0.63m,N/A,0.08m,23rd Nov 99,N/A
301,,Max Payne 3    Read the review,,Rockstar Games,Rockstar Vancouver,8.4,N/A,N/A,N/A,1.63m,0.86m,0.62m,0.01m,0.13m,15th May 12,08th Feb 18
302,,Call of Duty: Black Ops,,Activision,Treyarch,N/A,8.5,N/A,N/A,1.62m,0.58m,0.82m,N/A,0.23m,09th Nov 10,N/A
303,,The Order: 1886    Read the review,,Sony Computer Entertainment,Ready at Dawn,6.5,6.2,N/A,N/A,1.62m,0.44m,0.86m,0.07m,0.25m,20th Feb 15,02nd Jan 18
304,,Tom Clancy's Ghost Recon Wildlands,,Ubisoft,Ubisoft Paris,N/A,7.7,N/A,N/A,1.61m,0.98m,0.48m,N/A,0.15m,07th Mar 17,01st Apr 18
305,,Wolfenstein: The New Order,,Bethesda Softworks,MachineGames,N/A,N/A,N/A,N/A,1.61m,0.48m,0.84m,0.03m,0.25m,20th May 14,25th Mar 19
306,,Rage,,Bethesda Softworks,id Software,N/A,7.9,N/A,N/A,1.60m,0.82m,0.60m,0.03m,0.15m,04th Oct 11,N/A
307,,Battlefield: Bad Company,,Electronic Arts,EA DICE,N/A,N/A,N/A,1.60m,N/A,N/A,N/A,N/A,N/A,23rd Jun 08,23rd Oct 20
308,,River Raid,,Activision,Activision,N/A,N/A,N/A,N/A,1.60m,1.49m,0.09m,N/A,0.02m,01st Jan 82,N/A
309,,Far Cry 2    Read the review,,Ubisoft,Ubisoft Montreal,7.5,8.5,N/A,N/A,1.59m,0.72m,0.69m,0.02m,0.18m,21st Oct 08,N/A
310,,Conflict: Desert Storm,,Gotham Games,Pivotal Games,N/A,N/A,N/A,N/A,1.57m,0.98m,0.53m,N/A,0.06m,30th Sep 02,N/A
311,,BioShock 2,,2K Games,2K Marin,N/A,8.5,N/A,1.56m,N/A,N/A,N/A,N/A,N/A,09th Feb 10,N/A
312,,Tom Clancy's Rainbow Six 3,,Ubisoft,Ubisoft Montreal / Red Storm Entertainment,N/A,N/A,N/A,N/A,1.55m,0.91m,0.57m,N/A,0.07m,12th Nov 03,N/A
313,,BioShock 2    Read the review,,2K Games,2K Marin,9.1,8.5,N/A,N/A,1.55m,0.85m,0.46m,0.02m,0.22m,09th Feb 10,N/A
314,,Dishonored,,Bethesda Softworks,Arkane Studios,N/A,N/A,N/A,N/A,1.55m,0.72m,0.54m,0.04m,0.26m,16th Apr 13,N/A
315,,007: The World is Not Enough,,Electronic Arts,Eurocom Entertainment Software,N/A,7.4,N/A,N/A,1.55m,1.13m,0.38m,0.02m,0.03m,17th Oct 00,N/A
316,,Battlefield V,,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,1.55m,1.05m,0.35m,N/A,0.15m,20th Nov 18,19th Dec 18
317,,Die Hard Trilogy,,Fox Interactive,Probe Entertainment Limited,N/A,8.5,N/A,N/A,1.54m,0.85m,0.58m,N/A,0.10m,31st Aug 96,N/A
318,,Xevious,,Namco,Namco,N/A,N/A,N/A,N/A,1.52m,0.18m,0.06m,1.27m,0.01m,01st Jan 90,N/A
319,,Dead Space 2,,Electronic Arts,Visceral Games,N/A,9.1,N/A,N/A,1.52m,0.94m,0.44m,N/A,0.13m,25th Jan 11,N/A
320,,Call of Duty: Black Ops II,,Activision,Treyarch,N/A,N/A,N/A,N/A,1.51m,0.66m,0.70m,N/A,0.15m,13th Nov 12,07th Apr 18
321,,Call of Duty: Modern Warfare: Reflex Edition    Read the review,,Activision,Treyarch,8.5,7.2,8.9,N/A,1.51m,0.94m,0.43m,N/A,0.14m,10th Nov 09,N/A
322,,Call of Duty 3,,Activision,Treyarch,N/A,7.7,N/A,N/A,1.51m,0.60m,0.63m,0.03m,0.26m,15th Nov 06,N/A
323,,Red Faction II,,THQ,Volition Inc.,N/A,8.6,N/A,N/A,1.50m,0.49m,0.78m,N/A,0.23m,15th Oct 02,N/A
324,,Battlefield 1943,,Electronic Arts,EA DICE,N/A,N/A,N/A,1.50m,N/A,N/A,N/A,N/A,N/A,08th Jul 09,23rd Oct 20
325,,Black,,Electronic Arts,Criterion Games,N/A,N/A,N/A,1.50m,N/A,N/A,N/A,N/A,N/A,28th Feb 06,20th Apr 21
326,,Bulletstorm,,Electronic Arts,People Can Fly / Epic Games,N/A,N/A,N/A,1.50m,N/A,N/A,N/A,N/A,N/A,22nd Feb 11,14th Mar 21
327,,Counter-Strike,,Microsoft Game Studios,Valve Software,N/A,N/A,N/A,1.50m,N/A,N/A,N/A,N/A,N/A,18th Nov 03,N/A
328,,Crackdown,,Microsoft Game Studios,Realtime Worlds,N/A,8.4,7.0,1.50m,N/A,N/A,N/A,N/A,N/A,20th Feb 07,N/A
329,,Crysis: Warhead,,Electronic Arts,Crytek,N/A,8.4,N/A,1.50m,N/A,N/A,N/A,N/A,N/A,16th Sep 08,N/A
330,,Deer Hunter: Interactive Hunting Experience,,WizardWorks,Sunstorm Interactive,N/A,N/A,N/A,1.50m,N/A,N/A,N/A,N/A,N/A,13th Nov 97,28th Sep 22
