"Results: (5,299)",<<  1  >>
A    B    C    D    E    F    G    H    I    J    K    L    M    N    O    P    Q    R    S    T    U    V    W    X    Y    Z
Pos,Box Art,Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update
150,Boxart Missing,Battlefield 4    Read the review,PS3,Electronic Arts,EA DICE,8.0,8.7,N/A,N/A,3.64m,1.31m,1.50m,0.27m,0.55m,29th Oct 13,04th Jan 18
151,Boxart Missing,Star Wars Battlefront,PS2,LucasArts,Pandemic Studios,N/A,8.1,N/A,N/A,3.61m,1.93m,1.22m,0.03m,0.44m,20th Sep 04,N/A
152,Boxart Missing,Doom II,PC,GT Interactive,id Software,N/A,9.3,N/A,N/A,3.61m,2.05m,1.40m,N/A,0.16m,30th Sep 94,N/A
153,Boxart Missing,Army of Two,Series,Electronic Arts,EA Montreal,N/A,N/A,N/A,3.60m,N/A,N/A,N/A,N/A,N/A,06th Mar 08,15th Aug 21
154,Boxart Missing,Star Wars Battlefront II,PS2,LucasArts,Pandemic Studios,N/A,8.5,N/A,N/A,3.59m,2.18m,1.02m,0.03m,0.37m,01st Nov 05,N/A
155,Boxart Missing,Battlefield 4,X360,Electronic Arts,EA DICE,N/A,8.7,N/A,N/A,3.54m,2.16m,1.05m,0.02m,0.32m,29th Oct 13,04th Jan 18
156,Boxart Missing,James Bond 007: Agent Under Fire,PS2,Electronic Arts,EA Redwood Shores,N/A,N/A,N/A,N/A,3.53m,1.90m,1.13m,0.10m,0.41m,13th Nov 01,N/A
157,Boxart Missing,Doom,All,id Software,id Software,N/A,N/A,N/A,3.50m,N/A,N/A,N/A,N/A,N/A,10th Dec 93,19th Mar 21
158,Boxart Missing,Doom 3,All,Activision,id Software,N/A,N/A,N/A,3.50m,N/A,N/A,N/A,N/A,N/A,03rd Aug 04,24th Apr 22
159,Boxart Missing,Duke Nukem 3D,All,FormGen,3D Realms,N/A,N/A,N/A,3.50m,N/A,N/A,N/A,N/A,N/A,29th Jan 96,14th Mar 21
160,Boxart Missing,Battlefield: Bad Company 2,X360,Electronic Arts,EA Digital Illusions CE,N/A,9.0,9.3,N/A,3.48m,2.11m,1.01m,0.04m,0.33m,02nd Mar 10,N/A
161,Boxart Missing,Borderlands    Read the review,X360,2K Games,Gearbox Software,8.6,8.3,N/A,N/A,3.48m,2.43m,0.72m,0.03m,0.30m,20th Oct 09,N/A
162,Boxart Missing,Halo: The Master Chief Collection    Read the review,XOne,Microsoft Studios,343 Industries,7.5,N/A,N/A,N/A,3.44m,2.06m,1.04m,0.03m,0.31m,11th Nov 14,24th Mar 18
163,Boxart Missing,Destiny,XOne,Activision,Bungie,N/A,8.3,N/A,N/A,3.41m,2.17m,0.92m,N/A,0.32m,09th Sep 14,12th Jan 18
164,Boxart Missing,Gears of War 4,XOne,Microsoft Studios,The Coalition,N/A,N/A,N/A,N/A,3.38m,2.17m,0.90m,N/A,0.32m,11th Oct 16,13th Jan 18
165,Boxart Missing,James Bond 007: Nightfire,PS2,Electronic Arts,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,3.33m,1.45m,1.29m,0.12m,0.46m,18th Nov 02,N/A
166,Boxart Missing,Max Payne,PS2,Rockstar Games,Remedy Entertainment,N/A,8.1,N/A,N/A,3.31m,1.99m,1.05m,0.05m,0.22m,06th Dec 01,N/A
167,Boxart Missing,Half-Life 2: Episode Two,PC,Valve Software,Valve Corporation,N/A,9.1,N/A,3.28m,N/A,N/A,N/A,N/A,N/A,10th Oct 07,N/A
168,Boxart Missing,Far Cry 3,PS3,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,3.27m,0.88m,1.79m,0.10m,0.50m,04th Dec 12,N/A
169,Boxart Missing,007: Tomorrow Never Dies,PS,Electronic Arts,Black Ops Entertainment,N/A,6.2,N/A,N/A,3.21m,1.72m,1.33m,N/A,0.16m,16th Nov 99,N/A
170,Boxart Missing,Perfect Dark,N64,Rare,Rare Ltd.,N/A,9.7,N/A,3.20m,N/A,N/A,N/A,N/A,N/A,22nd May 00,N/A
171,Boxart Missing,Tom Clancy's Ghost Recon Wildlands,PS4,Ubisoft,Ubisoft Paris,N/A,7.0,N/A,N/A,3.12m,1.07m,1.35m,0.22m,0.47m,07th Mar 17,01st Apr 18
172,Boxart Missing,Titanfall,XOne,Electronic Arts,Respawn Entertainment,N/A,N/A,N/A,N/A,3.11m,1.88m,0.91m,0.04m,0.28m,11th Mar 14,12th Jan 18
173,Boxart Missing,Quake,Series,GT Interactive,id Software,N/A,N/A,N/A,3.10m,N/A,N/A,N/A,N/A,N/A,22nd Jun 96,25th Feb 21
174,Boxart Missing,Call of Duty: Ghosts,XOne,Activision,Infinity Ward,N/A,7.5,N/A,N/A,3.07m,1.92m,0.86m,N/A,0.28m,22nd Nov 13,21st Mar 18
175,Boxart Missing,Borderlands 2,X360,2K Games,Gearbox Software,N/A,N/A,N/A,N/A,3.06m,1.89m,0.88m,0.04m,0.26m,15th Jan 13,N/A
176,Boxart Missing,Battlefield 1942,All,Electronic Arts,Digital Illusions CE,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,10th Sep 02,29th Sep 22
177,Boxart Missing,BioShock 2,All,2K Games,2K Marin,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,09th Feb 10,03rd Nov 20
178,Boxart Missing,Crysis,PC,Electronic Arts,Crytek,N/A,9.2,8.5,3.00m,N/A,N/A,N/A,N/A,N/A,13th Nov 07,N/A
179,Boxart Missing,Crysis 2,All,Electronic Arts,Crytek,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,22nd Mar 11,31st Dec 20
180,Boxart Missing,Enter the Gungeon,All,Devolver Digital,Dodge Roll,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,05th Apr 16,21st Jan 21
181,Boxart Missing,Gears of War 3    Read the review,X360,Microsoft Studios,Epic Games,9.3,9.1,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 11,N/A
182,Boxart Missing,Halo 3: ODST    Read the review,X360,Microsoft Game Studios,Bungie,8.4,8.7,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,22nd Sep 09,11th Oct 18
183,Boxart Missing,Left 4 Dead    Read the review,X360,Valve Corporation,Certain Affinity / Valve Software,8.9,8.7,9.0,3.00m,N/A,N/A,N/A,N/A,N/A,18th Oct 08,N/A
184,Boxart Missing,Left 4 Dead 2    Read the review,X360,Electronic Arts,Certain Affinity / Valve Software,9.0,9.0,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,17th Nov 09,N/A
185,Boxart Missing,World War Z,All,Mad Dog Games,Saber Interactive,N/A,N/A,N/A,3.00m,N/A,N/A,N/A,N/A,N/A,16th Apr 19,27th Nov 20
186,Boxart Missing,Star Fox,SNES,Nintendo,Argonaut Games,N/A,N/A,N/A,2.99m,N/A,N/A,N/A,N/A,N/A,01st Mar 93,N/A
187,Boxart Missing,Far Cry 3    Read the review,X360,Ubisoft,Ubisoft Montreal,9.3,N/A,N/A,N/A,2.98m,1.38m,1.33m,0.02m,0.25m,04th Dec 12,07th Feb 18
188,Boxart Missing,Battlefield: Bad Company 2,PS3,Electronic Arts,EA Digital Illusions CE,N/A,8.9,8.8,N/A,2.96m,1.33m,1.11m,0.08m,0.44m,02nd Mar 10,N/A
189,Boxart Missing,Doom (2016),PS4,Bethesda Softworks,id Software,N/A,N/A,N/A,N/A,2.92m,0.93m,1.48m,0.04m,0.46m,13th May 16,N/A
190,Boxart Missing,Counter-Strike: Condition Zero,PC,Sierra Entertainment,Turtle Rock Studios,N/A,6.8,N/A,2.90m,N/A,N/A,N/A,N/A,N/A,23rd Mar 04,N/A
191,Boxart Missing,Far Cry 2,All,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,2.90m,N/A,N/A,N/A,N/A,N/A,21st Oct 08,28th Oct 20
192,Boxart Missing,Call of Duty: Finest Hour,PS2,Activision,Spark Unlimited,N/A,N/A,N/A,N/A,2.89m,1.51m,1.12m,0.01m,0.24m,16th Nov 04,N/A
193,Boxart Missing,Syphon Filter,PS,989 Studios,Eidetic,N/A,9.2,N/A,N/A,2.88m,2.03m,0.72m,0.02m,0.11m,31st Jan 99,N/A
194,Boxart Missing,Superhot,Series,SUPERHOT Team,SUPERHOT Team,N/A,N/A,N/A,2.84m,N/A,N/A,N/A,N/A,N/A,25th Feb 16,19th May 20
195,Boxart Missing,Metroid Prime    Read the review,GC,Nintendo,Retro Studios,9.3,9.6,9.5,2.84m,N/A,N/A,N/A,N/A,N/A,17th Nov 02,N/A
196,Boxart Missing,BioShock    Read the review,X360,2K Games,2K Australia / 2K Boston,9.3,9.6,9.5,N/A,2.83m,1.65m,0.85m,0.05m,0.28m,21st Aug 07,N/A
197,Boxart Missing,Medal of Honor,PS3,Electronic Arts,EA Los Angeles,N/A,7.0,N/A,N/A,2.82m,1.28m,1.04m,0.07m,0.43m,12th Oct 10,N/A
198,Boxart Missing,Kane & Lynch,Series,Eidos Interactive,IO Interactive,N/A,N/A,N/A,2.82m,N/A,N/A,N/A,N/A,N/A,13th Nov 07,18th Oct 20
199,Boxart Missing,Killzone 3    Read the review,PS3,Sony Computer Entertainment,Guerrilla Games,8.9,8.2,N/A,N/A,2.81m,1.46m,0.87m,0.09m,0.38m,22nd Feb 11,N/A
200,Boxart Missing,Battlefield 3    Read the review,PC,Electronic Arts,Dice,8.4,8.9,N/A,N/A,2.76m,0.89m,1.44m,N/A,0.43m,25th Oct 11,N/A
201,Boxart Missing,Overwatch,XOne,Blizzard Entertainment,Blizzard Entertainment,N/A,8.7,N/A,N/A,2.72m,1.63m,0.84m,N/A,0.25m,24th May 16,24th Mar 18
202,Boxart Missing,Tom Clancy's Rainbow Six: Siege,XOne,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,2.71m,1.62m,0.84m,N/A,0.25m,01st Dec 15,09th Jan 18
203,Boxart Missing,Call of Duty 3,X360,Activision,Treyarch,N/A,8.0,8.4,N/A,2.70m,1.49m,0.92m,0.02m,0.27m,07th Nov 06,N/A
204,Boxart Missing,Call of Duty 2: Big Red One,PS2,Activision,Treyarch,N/A,8.5,N/A,N/A,2.67m,1.48m,0.92m,0.01m,0.26m,01st Nov 05,N/A
205,Boxart Missing,Medal of Honor,PS,Electronic Arts,DreamWorks Interactive,N/A,9.3,N/A,N/A,2.67m,1.44m,1.09m,N/A,0.14m,11th Nov 99,N/A
206,Boxart Missing,Medal of Honor Heroes,PSP,Electronic Arts,Team Fusion,N/A,6.7,N/A,N/A,2.66m,0.86m,1.11m,0.01m,0.67m,20th Oct 06,N/A
207,Boxart Missing,Medal of Honor    Read the review,X360,Electronic Arts,EA Los Angeles,7.2,7.3,N/A,N/A,2.64m,1.58m,0.80m,0.04m,0.22m,12th Oct 10,N/A
208,Boxart Missing,Army of Two,All,Electronic Arts,EA Montreal,N/A,N/A,N/A,2.60m,N/A,N/A,N/A,N/A,N/A,06th Mar 08,15th Aug 21
209,Boxart Missing,Homefront,All,THQ,Kaos Studios,N/A,N/A,N/A,2.60m,N/A,N/A,N/A,N/A,N/A,15th Mar 11,14th Feb 21
210,Boxart Missing,Resident Evil: Operation Raccoon City,All,Capcom,Slant Six Games,N/A,N/A,N/A,2.60m,N/A,N/A,N/A,N/A,N/A,20th Mar 12,11th Oct 20
211,Boxart Missing,Tom Clancy's The Division,XOne,Ubisoft,Massive Entertainment,N/A,N/A,N/A,N/A,2.59m,1.54m,0.82m,N/A,0.24m,08th Mar 16,04th May 18
212,Boxart Missing,Brink,All,Bethesda Softworks,Splash Damage,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,10th May 11,16th Mar 21
213,Boxart Missing,Evolve,All,2K Games,Turtle Rock Studios,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,10th Feb 15,22nd Jul 21
214,Boxart Missing,Far Cry,PC,Ubisoft,Crytek,N/A,8.6,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,23rd Mar 04,N/A
215,Boxart Missing,Missile Command,2600,Atari,Atari,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,01st Jan 81,N/A
216,Boxart Missing,Prey,Series,Bethesda Softworks,Human Head Studios,N/A,N/A,N/A,2.50m,N/A,N/A,N/A,N/A,N/A,11th Jul 06,27th Jan 21
217,Boxart Missing,Battlefield 1942,PC,Electronic Arts,Digital Illusions CE,N/A,9.0,N/A,2.47m,N/A,N/A,N/A,N/A,N/A,10th Sep 02,N/A
218,Boxart Missing,Resistance 2    Read the review,PS3,Sony Computer Entertainment,Insomniac Games,8.7,8.5,8.7,N/A,2.47m,1.15m,0.84m,0.10m,0.38m,04th Nov 08,N/A
219,Boxart Missing,Tom Clancy's Ghost Recon,All,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,2.43m,N/A,N/A,N/A,N/A,N/A,13th Nov 01,02nd Nov 20
220,Boxart Missing,Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,Ubisoft Montreal,N/A,8.2,N/A,N/A,2.42m,1.56m,0.61m,0.02m,0.23m,18th Mar 08,N/A
221,Boxart Missing,Halo: Combat Evolved Anniversary    Read the review,X360,Microsoft Studios,343 Industries,8.4,8.0,N/A,N/A,2.41m,1.44m,0.71m,0.04m,0.22m,15th Nov 11,N/A
222,Boxart Missing,Tom Clancy's Ghost Recon Advanced Warfighter,All,Ubisoft,Ubisoft,N/A,N/A,N/A,2.40m,N/A,N/A,N/A,N/A,N/A,09th Mar 06,02nd Nov 20
223,Boxart Missing,Destiny 2,XOne,Activision,Bungie,N/A,N/A,N/A,N/A,2.35m,1.66m,0.47m,N/A,0.23m,06th Sep 17,20th Apr 18
224,Boxart Missing,James Bond 007: Everything or Nothing,PS2,Electronic Arts,EA Redwood Shores,N/A,N/A,N/A,N/A,2.31m,0.85m,1.06m,0.09m,0.32m,17th Feb 04,N/A
225,Boxart Missing,Star Wars Battlefront II (US sales),PS2,LucasArts,Pandemic Studios,N/A,N/A,N/A,N/A,2.27m,2.18m,0.07m,N/A,0.02m,01st Nov 05,N/A
226,Boxart Missing,Borderlands 2    Read the review,PS3,2K Games,Gearbox Software,8.6,N/A,N/A,N/A,2.27m,1.06m,0.75m,0.10m,0.36m,18th Sep 12,N/A
227,Boxart Missing,Battlefield 2,PC,Electronic Arts,Digital Illusions CE,N/A,9.0,N/A,2.25m,N/A,N/A,N/A,N/A,N/A,21st Jun 05,N/A
228,Boxart Missing,Call of Duty 3,Wii,Activision,EXAKT Entertainment,N/A,6.8,7.3,N/A,2.24m,1.17m,0.84m,N/A,0.23m,14th Nov 06,N/A
229,Boxart Missing,Battlefield V    Read the review,PS4,Electronic Arts,EA DICE,9.0,N/A,N/A,N/A,2.22m,0.80m,0.93m,0.16m,0.34m,20th Nov 18,19th Dec 18
230,Boxart Missing,Tom Clancy's Rainbow Six 3,All,Ubisoft,Ubisoft,N/A,N/A,N/A,2.20m,N/A,N/A,N/A,N/A,N/A,18th Mar 03,02nd Nov 20
231,Boxart Missing,BioShock 2    Read the review,X360,2K Games,2K Marin,9.1,8.6,N/A,N/A,2.20m,1.45m,0.54m,0.02m,0.20m,09th Feb 10,N/A
232,Boxart Missing,Destiny: The Taken King,PS4,Activision,Bungie,N/A,N/A,N/A,N/A,2.18m,0.97m,0.80m,0.05m,0.36m,15th Sep 15,20th Apr 18
233,Boxart Missing,Ratchet: Deadlocked,PS2,Sony Computer Entertainment,Insomniac Games,N/A,N/A,N/A,2.17m,N/A,N/A,N/A,N/A,N/A,25th Oct 05,N/A
234,Boxart Missing,PlayerUnknown's Battlegrounds,XOne,Microsoft Studios,PUBG Corporation,N/A,N/A,N/A,N/A,2.17m,1.29m,0.69m,N/A,0.20m,12th Dec 17,16th Jan 18
235,Boxart Missing,Syphon Filter 2,PS,989 Studios,Eidetic,N/A,N/A,N/A,N/A,2.15m,1.50m,0.55m,0.02m,0.08m,29th Feb 00,N/A
236,Boxart Missing,Battlefield: Hardline,PS4,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,2.15m,0.72m,0.97m,0.14m,0.33m,17th Mar 15,11th Apr 18
237,Boxart Missing,Call of Duty: Roads to Victory,PSP,Activision,Amaze Entertainment,N/A,6.1,N/A,N/A,2.14m,0.52m,1.03m,N/A,0.59m,13th Mar 07,N/A
238,Boxart Missing,Demon Attack,2600,Imagic,Imagic,N/A,N/A,N/A,N/A,2.13m,1.99m,0.12m,N/A,0.02m,01st Jan 82,N/A
239,Boxart Missing,Borderlands    Read the review,PS3,2K Games,Gearbox Software,8.6,8.2,N/A,N/A,2.12m,1.22m,0.61m,N/A,0.29m,20th Oct 09,N/A
240,Boxart Missing,Resistance: Fall of Man    Read the review,PS3,Sony Computer Entertainment,Insomniac Games,8.5,8.5,9.1,2.12m,N/A,N/A,N/A,N/A,N/A,14th Nov 06,N/A
241,Boxart Missing,Killzone: Shadow Fall    Read the review,PS4,Sony Computer Entertainment,Guerrilla Games,6.5,9.0,N/A,2.10m,N/A,N/A,N/A,N/A,N/A,15th Nov 13,14th Apr 18
242,Boxart Missing,Lost Planet 2,All,Capcom,Capcom,N/A,N/A,N/A,2.10m,N/A,N/A,N/A,N/A,N/A,11th May 10,13th Oct 20
243,Boxart Missing,Battlefield 4,XOne,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,2.09m,1.26m,0.65m,N/A,0.19m,22nd Nov 13,05th Jan 18
244,Boxart Missing,Portal 2    Read the review,X360,Valve,Valve Software,8.9,9.6,N/A,N/A,2.08m,1.41m,0.49m,0.01m,0.17m,19th Apr 11,N/A
245,Boxart Missing,Spec Ops: Airborne Commando,PS,Gotham Games,Big Grub,N/A,N/A,N/A,N/A,2.07m,1.54m,0.46m,N/A,0.08m,31st Oct 02,N/A
246,Boxart Missing,Call of Duty 2,X360,Activision,Infinity Ward,N/A,8.8,9.1,N/A,2.06m,1.84m,0.04m,0.01m,0.16m,17th Nov 05,N/A
247,Boxart Missing,SOCOM: U.S. Navy SEALs: Combined Assault,PS2,Sony Computer Entertainment,Zipper Interactive,N/A,N/A,N/A,N/A,2.04m,1.74m,0.02m,N/A,0.28m,07th Nov 06,N/A
248,Boxart Missing,Serious Sam 3: BFE,PC,Devolver Digital,Croteam,N/A,7.0,N/A,2.03m,N/A,N/A,N/A,N/A,N/A,22nd Nov 11,N/A
249,Boxart Missing,Call of Duty: Black Ops 3,X360,Activision,Treyarch,N/A,N/A,N/A,N/A,2.01m,1.36m,0.47m,N/A,0.19m,06th Nov 15,14th Jan 18
250,Boxart Missing,Dead Space    Read the review,PS3,Electronic Arts,EA Redwood Shores,8.4,8.9,N/A,N/A,2.00m,1.05m,0.66m,N/A,0.29m,13th Oct 08,N/A
251,Boxart Missing,Astrosmash,Int,Mattel Electronics,Mattel,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,15th Oct 81,13th Jan 18
252,Boxart Missing,Die Hard Trilogy,All,Fox Interactive,Probe Entertainment,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,31st Aug 96,11th Apr 21
253,Boxart Missing,Doom II,All,GT Interactive,id Software,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,10th Oct 94,19th Mar 21
254,Boxart Missing,Hidden & Dangerous,Series,TalonSoft,Illusion Softworks,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,26th Jul 99,12th Mar 21
255,Boxart Missing,Operation Flashpoint: Cold War Crisis,PC,Codemasters,Bohemia Interactive,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
256,Boxart Missing,Return to Castle Wolfenstein,All,Activision,Gray Matter Studios,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,19th Nov 01,29th Sep 22
257,Boxart Missing,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,THQ,GSC Game World,N/A,8.0,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,20th Mar 07,N/A
258,Boxart Missing,Space Invaders,2600,Atari,Atari,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,01st Jan 78,N/A
259,Boxart Missing,Superhot VR,All,SUPERHOT Team,SUPERHOT Team,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,05th Dec 16,21st Jan 21
260,Boxart Missing,Tom Clancy's Rainbow Six: Vegas 2,All,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,18th Mar 08,02nd Nov 20
261,Boxart Missing,Unreal Tournament,All,GT Interactive,Epic Games,N/A,N/A,N/A,2.00m,N/A,N/A,N/A,N/A,N/A,22nd Nov 99,30th Dec 20
262,Boxart Missing,BioShock Infinite,X360,2K Games,Irrational Games,N/A,N/A,N/A,N/A,1.97m,1.22m,0.55m,0.02m,0.18m,26th Mar 13,07th Feb 18
263,Boxart Missing,Tom Clancy's Rainbow Six: Vegas,X360,Ubisoft,Ubisoft Montreal,N/A,8.8,N/A,N/A,1.95m,1.09m,0.65m,0.02m,0.20m,20th Nov 06,N/A
264,Boxart Missing,Star Wars: Dark Forces,PC,LucasArts,LucasArts,N/A,N/A,N/A,N/A,1.95m,1.09m,0.77m,N/A,0.09m,28th Feb 95,N/A
265,Boxart Missing,Call of Duty: Black Ops 3,PS3,Activision,Treyarch,N/A,N/A,N/A,N/A,1.95m,0.65m,0.92m,0.07m,0.30m,06th Nov 15,14th Jan 18
266,Boxart Missing,Call of Duty: World at War    Read the review,Wii,Activision,EXAKT Entertainment,8.4,8.1,8.9,N/A,1.94m,1.17m,0.58m,N/A,0.18m,10th Nov 08,N/A
267,Boxart Missing,Tom Clancy's Ghost Recon,PS2,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,N/A,1.94m,1.42m,0.40m,N/A,0.12m,11th Nov 02,N/A
268,Boxart Missing,Red Faction,PS2,THQ,Volition Inc.,N/A,9.1,N/A,N/A,1.92m,0.76m,0.96m,N/A,0.20m,21st May 01,N/A
269,Boxart Missing,Star Wars Battlefront II (2017),XOne,Electronic Arts,EA DICE,N/A,N/A,N/A,N/A,1.92m,1.15m,0.59m,N/A,0.17m,17th Nov 17,29th Dec 17
270,Boxart Missing,Postal 2,PC,Whiptail Interactive,Running With Scissors,N/A,4.8,N/A,1.91m,N/A,N/A,N/A,N/A,N/A,14th Apr 03,N/A
271,Boxart Missing,Medal of Honor: European Assault (All Region sales),PS2,Electronic Arts,EA Los Angeles,N/A,N/A,N/A,N/A,1.88m,0.89m,0.69m,0.09m,0.21m,07th Jun 05,N/A
272,Boxart Missing,Max Payne 3,PS3,Rockstar Games,Rockstar Vancouver,N/A,N/A,N/A,N/A,1.86m,0.59m,0.93m,0.06m,0.27m,15th May 12,N/A
273,Boxart Missing,Earth Defense Force,Series,D3 Publisher,Sandlot,N/A,N/A,N/A,1.85m,N/A,N/A,N/A,N/A,N/A,26th Jun 03,21st Sep 22
274,Boxart Missing,Wolfenstein: The New Order    Read the review,PC,Bethesda Softworks,MachineGames,7.2,N/A,N/A,1.82m,N/A,N/A,N/A,N/A,N/A,20th May 14,04th Jan 18
275,Boxart Missing,BioShock Infinite,PS3,2K Games,Irrational Games,N/A,9.5,N/A,N/A,1.82m,0.74m,0.74m,0.04m,0.30m,26th Mar 13,09th Jan 18
276,Boxart Missing,The Orange Box,X360,Electronic Arts,Valve Software,N/A,9.7,N/A,N/A,1.82m,1.09m,0.53m,0.02m,0.17m,10th Oct 07,N/A
277,Boxart Missing,Tom Clancy's Ghost Recon,XB,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,N/A,1.76m,1.23m,0.46m,N/A,0.07m,11th Nov 02,N/A
278,Boxart Missing,Star Wars Battlefront,XB,LucasArts,Pandemic Studios,N/A,N/A,N/A,N/A,1.75m,1.24m,0.45m,N/A,0.07m,20th Sep 04,N/A
279,Boxart Missing,Max Payne 3,PC,Rockstar Games,Rockstar Vancouver,N/A,9.0,N/A,1.74m,N/A,N/A,N/A,N/A,N/A,29th May 12,N/A
280,Boxart Missing,Dishonored,X360,Bethesda Softworks,Arkane Studios,N/A,N/A,N/A,N/A,1.72m,1.06m,0.50m,0.01m,0.15m,16th Apr 13,02nd Feb 18
281,Boxart Missing,Call of Duty: World at War Final Fronts,PS2,Activision,Rebellion Developments,N/A,6.8,N/A,N/A,1.72m,0.61m,0.18m,N/A,0.94m,10th Nov 08,N/A
282,Boxart Missing,Titanfall 2,PS4,Electronic Arts,Respawn Entertainment,N/A,8.9,N/A,N/A,1.72m,0.75m,0.62m,0.06m,0.28m,28th Oct 16,29th Jun 18
283,Boxart Missing,Call of Duty: Modern Warfare 3,PC,Activision,Infinity Ward,N/A,8.0,N/A,N/A,1.71m,0.41m,0.99m,N/A,0.31m,08th Nov 11,N/A
284,Boxart Missing,Call of Duty Black Ops: Declassified,PSV,Activision,Nihilistic,N/A,N/A,N/A,N/A,1.71m,0.74m,0.52m,0.07m,0.38m,13th Nov 12,24th Sep 18
285,Boxart Missing,Portal 2,PS3,Valve,Valve Software,N/A,9.6,N/A,N/A,1.71m,0.83m,0.62m,0.02m,0.24m,19th Apr 11,N/A
286,Boxart Missing,Brothers in Arms: Road to Hill 30,All,Ubisoft,Gearbox Software,N/A,N/A,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,01st Mar 05,22nd Mar 21
287,Boxart Missing,Kane & Lynch: Dead Men,All,Eidos Interactive,IO Interactive,N/A,N/A,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,13th Nov 07,18th Oct 20
288,Boxart Missing,Lost Planet: Extreme Condition,X360,Capcom,Capcom,N/A,7.6,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,12th Jan 07,N/A
289,Boxart Missing,Tom Clancy's Rainbow Six: Vegas,All,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,1.70m,N/A,N/A,N/A,N/A,N/A,22nd Nov 06,02nd Nov 20
290,Boxart Missing,SOCOM 3: U.S. Navy SEALs,PS2,Sony Computer Entertainment,Zipper Interactive,N/A,N/A,N/A,N/A,1.69m,1.22m,0.34m,0.04m,0.10m,11th Oct 05,N/A
291,Boxart Missing,Aliens vs. Predator,All,Sega,Rebellion Developments,N/A,N/A,N/A,1.69m,N/A,N/A,N/A,N/A,N/A,16th Feb 10,14th Nov 20
292,Boxart Missing,Far Cry 4,XOne,Ubisoft,Ubisoft Montreal,N/A,8.5,N/A,N/A,1.68m,0.85m,0.68m,0.02m,0.14m,18th Nov 14,23rd Jan 18
293,Boxart Missing,Star Wars Battlefront: Renegade Squadron,PSP,LucasArts,Rebellion Developments,N/A,7.5,N/A,N/A,1.68m,0.90m,0.47m,N/A,0.32m,09th Oct 07,N/A
294,Boxart Missing,Time Crisis,PS,Namco,Namco,N/A,8.5,N/A,N/A,1.68m,0.38m,0.87m,0.33m,0.10m,31st Oct 97,N/A
295,Boxart Missing,Star Wars Battlefront II,XB,LucasArts,Pandemic Studios,N/A,N/A,N/A,N/A,1.67m,1.22m,0.39m,N/A,0.06m,01st Nov 05,N/A
296,Boxart Missing,Destiny,PS3,Activision,Bungie,N/A,N/A,N/A,N/A,1.67m,0.69m,0.59m,0.13m,0.26m,09th Sep 14,22nd Apr 18
297,Boxart Missing,Super Scope 6,SNES,Nintendo,Nintendo R&D1,N/A,N/A,N/A,1.65m,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
298,Boxart Missing,Army of Two,X360,Electronic Arts,EA Montreal,N/A,6.7,N/A,N/A,1.64m,1.09m,0.37m,0.02m,0.16m,07th Mar 08,03rd Feb 18
